image,gt_x,gt_y,pred_x,pred_y,error_px,passed,time_s,score,zoom_pred,zoom_gt,rot_pred,rot_gt
d13,952.1599145884749,670.6422097269791,908.3857294441308,291.8869226378747,381.27647027190284,0,1.0459972000098787,0.7979810578482491,10.78,10.91938427642546,2.8225,2.673655584558987
d14,278.44135020854947,447.7008811673294,276.7669342133743,447.8818643039393,1.6841685843868248,1,0.8842745000147261,0.9517285483224052,9.029999999999998,9.021648537900495,2.4425,2.5971827674252816
d15,505.7069742099995,618.7758777438173,504.6330415271387,618.4701052253095,1.1166146337887743,1,0.742739100009203,0.8734496661594936,10.339999999999998,10.312295985529405,0.26,0.5585629020255927
d16,670.1513657704102,815.6008246516991,667.8116352360909,815.570148021725,2.339931629097878,1,1.1971200999978464,0.9090484210423061,10.339999999999998,10.333486363993272,0.62,0.48510074011427673
d17,238.782904792462,248.10531429537605,235.8757589974107,249.55294020432683,3.2476325909729984,1,0.7101812000037171,0.8426416260855538,10.719999999999997,10.83410892521175,1.9475,2.3062966730127816
d18,308.41921473125706,129.07216507105144,305.7725727307581,129.71495014484407,2.7235797271047,1,1.5953468999941833,0.8818563052586147,9.029999999999998,9.010463250227449,0.74,1.040521818137833
d19,250.80779554326733,381.74490200412026,249.3879883418196,452.07045864256276,70.33988746789453,0,1.1347450999892317,0.8024555615016392,10.579999999999998,10.753254276479359,1.8074999999999997,1.535823900540966
d20,744.3431788118045,394.5571341999609,111.71007659489815,810.5436144763397,757.1455565433351,0,0.7531518999894615,0.6150414603097099,10.469999999999999,10.497845916279495,0.9325,0.7684799421192187
d21,521.4318106698718,397.0307547200033,520.7861253903334,396.59147270038613,0.7809469719331127,1,0.948337600013474,0.9287830761500767,10.389999999999999,10.450072067908154,0.6925,0.7073472280876824
d22,278.41156672109753,657.651737463264,277.1906949721493,657.9931629989477,1.2677141727522165,1,1.1643967000127304,0.9163401467459542,10.579999999999998,10.592232336935195,2.5675,2.7626866050649768
d23,571.1124964426479,67.72277512841498,569.5026996129877,166.1018613878126,98.39225609298111,0,1.2685838000033982,0.8772644315447126,10.28,10.262426468527769,1.9274999999999995,2.1675122293746694
d24,574.4083519679085,947.1289719603351,570.9919009431985,946.8840493632158,3.4252189248019844,1,0.894115699979011,0.852973324911935,9.5,9.460168852669451,0.8125,0.6196881391487785
d25,828.1574086285202,796.3597981498111,829.4950197567265,792.7672839489378,3.833452988335421,1,0.719464900001185,0.8739602906363351,10.419999999999998,10.566831750611513,0.76,1.327396334423339
d26,725.3810757968248,78.53337072980136,784.3879525098179,966.6077944372724,890.0325800456853,0,0.9741709999798331,0.6303960936410087,9.719999999999997,10.925291911281882,1.9475,2.4832114515110786
d27,651.3129267712882,416.707634098898,649.5308621405864,414.83018961180767,2.588542476009279,1,0.8475537000049371,0.8013080869402204,10.869999999999997,10.856532565770827,1.1925,1.6454128287546346
d28,401.2647777538236,766.1325267103944,398.2662528428762,765.2104881402805,3.1370857123052107,1,1.0903101000003517,0.7819772447858538,9.999999999999998,10.02829110126563,1.4324999999999997,1.2078389189536263
d29,454.30263434726675,939.6705278222646,457.42104611434826,939.7025492706346,3.1185761690598715,1,1.5426461000170093,0.890641621180943,9.309999999999999,9.335186898252058,0.24,0.8794876022985433
d30,750.6114149410591,428.9861848346231,749.8526183736648,430.37220517862823,1.5801343691868812,1,1.2950156000151765,0.850764547075544,10.969999999999999,10.925759769645888,2.9425,2.505219987007824
d31,518.4985970412479,241.80814599411792,517.3521691419578,241.20165618017654,1.2969683198464421,1,0.6956136000226252,0.8835773468017578,10.919999999999998,10.979778985876614,2.0675,2.1234644640395333
d32,721.2115770271645,737.9260955732486,787.9420100922955,742.3517378264133,66.87702898912995,0,1.4795050000248011,0.6947622980390277,9.999999999999998,10.051142037792005,1.0525,1.360566668192225
d33,145.88225889138633,942.1444525684483,733.7085150719528,924.3550700470471,588.0953745658553,0,1.0063265999779105,0.9387589863368443,10.549999999999999,10.590732634256085,3.3225,2.596005288935503
d34,600.7537954303414,901.8875483208573,601.1803669478255,900.771868753068,1.1944472183864476,1,0.9779821000120137,0.6702416283743722,10.579999999999998,10.570053902782702,0.88,1.2333473429761956
d35,622.0009916947034,467.053002388717,620.9365807560948,465.79535109104756,1.6476217505117108,1,1.1802222000260372,0.8772915431431362,9.449999999999998,9.506415711475707,2.5525,2.9019935349096864
d36,449.8062658402931,285.65551323144797,358.65959979792706,285.8706586342244,91.1469199599358,0,1.0595095000171568,0.9002960750034877,9.629999999999999,9.637482465704851,2.3074999999999997,2.5165729786770696
d37,397.4590792206934,55.76468332746257,398.97521894406674,54.77128378766758,1.8126009782783015,1,0.9406234000052791,0.6760307039533343,10.049999999999999,10.131860638070782,3.0625,2.82925504415466
d38,465.0506349990838,605.3223470921197,464.0500594700612,604.8632015173274,1.1008932955241946,1,1.1651208999974187,0.9026267187935966,9.499999999999998,9.51724321376041,0.24,0.4251620873771713
d39,577.8510139319603,695.7476042872358,576.7220694287271,694.9998395863732,1.354129882705751,1,0.8520853000227362,0.9418003899710519,10.109999999999998,10.144483367974546,2.5675,2.858543061354704
